extra_id,text,name,class_simple,topics
22275, expanding aid for farm workers,CAMPA-NAJJAR AMMAR,1,occupation
22276, launching youth summer jobs programs,CAMPA-NAJJAR AMMAR,1,occupation
22202, by winning georgia senate races,CAMPA-NAJJAR AMMAR,0,social_policy
22210, son of latina woman from barrio and arab man from wartorn country freedom to reimagine life,CAMPA-NAJJAR AMMAR,0,social_policy
22249, and attack womens rights,CAMPA-NAJJAR AMMAR,0,social_policy
27858,agencia local de envejecimiento,CARBAJAL SALUD O,7,domestic_policy
27876,congressional management fund best workplace environment award,CARBAJAL SALUD O,2,economy 
27917, economy and unique needs of region,CARBAJAL SALUD O,2,economy 
27919,planned parenthood action fund of santa barbara,CARBAJAL SALUD O,2,economy 
27806,helping students achieve higher education,CARBAJAL SALUD O,4,education
27904, strengthening schools,CARBAJAL SALUD O,4,education
27925,attending junior high and high school in oxnard,CARBAJAL SALUD O,4,education
27926, salud applied and focused on education,CARBAJAL SALUD O,4,education
27934,found innovative ways to strengthen schools by creating job skills and mentorship program for atrisk youth and providing summer programming for kids,CARBAJAL SALUD O,4,education
27792,show salud support by endorsing campaign,CARBAJAL SALUD O,3,election 
27793,join saluds campaign today,CARBAJAL SALUD O,3,election 
27795, and neighbors about campaign,CARBAJAL SALUD O,3,election 
27801,contribute to campaign today,CARBAJAL SALUD O,3,election 
27862,humane society humane advocate award,CARBAJAL SALUD O,3,election 
27935,advocate for health programs help children and seniors receive care need,CARBAJAL SALUD O,3,election 
27938, stood up against developments on gaviota coast threatened preservation efforts and opposed new offshore oil development along coastline,CARBAJAL SALUD O,3,election 
27939,salud worked to implement climate action plan for santa barbara county and made solar energy affordable,CARBAJAL SALUD O,10,environment
27951, address climate crisis,CARBAJAL SALUD O,10,environment
27823,galardn de esperanza de un oficial pblico de santa barbara,CARBAJAL SALUD O,8,foreign_policy
27839, creciendo en un barrio pobre,CARBAJAL SALUD O,8,foreign_policy
27842, creando un programa de habilidades de trabajo tutora para jvenes en riesgo,CARBAJAL SALUD O,8,foreign_policy
27844,ha sido un defensor de programas de salud que ayudan nuestros hijos personas mayores recibir el cuidado apropiado,CARBAJAL SALUD O,8,foreign_policy
27868,salud su familia vivan en un pequeo pueblo minero de cobre en arizona,CARBAJAL SALUD O,8,foreign_policy
27697, and expanding health care for children,CARBAJAL SALUD O,5,healthcare
27810,making health care more affordable,CARBAJAL SALUD O,5,healthcare
27944, saluds life experiences helped advocate for needs of community,CARBAJAL SALUD O,5,healthcare
27948, and robust infrastructure and education policies help uplift all students,CARBAJAL SALUD O,12,infra_transpo
27696, creating jobs through rebuilding roads and highways,CARBAJAL SALUD O,1,occupation
27807,creating goodpaying jobs,CARBAJAL SALUD O,1,occupation
27835,fondo de accin para planned parenthood de los condados de santa barbara,CARBAJAL SALUD O,0,social_policy
27899,named community role model by womens economic ventures,CARBAJAL SALUD O,0,social_policy
12637, and businesses to bring everyone together so people work in jobs of today and tomorrow,CARDENAS TONY,2,economy 
12642, tony taught value of hard work and community service,CARDENAS TONY,2,economy 
12670,high school counselor told college not for,CARDENAS TONY,4,education
12661,thank for visiting campaign website,CARDENAS TONY,3,election 
12667, and create policy preserve natural resources and fight climate change,CARDENAS TONY,10,environment
12657,continue to create healthcare system give everyone access to affordable and quality healthcare services,CARDENAS TONY,5,healthcare
12658,healthcare right not privilege,CARDENAS TONY,5,healthcare
12630,fair comprehensive immigration reform,CARDENAS TONY,9,immigration
12660, dedicated to reforming immigration system keep families together,CARDENAS TONY,9,immigration
12634,creating good jobs in valley,CARDENAS TONY,1,occupation
12632,covid relief for families,CARDENAS TONY,13,public_health
12646,everyday in community and in washington dc,CARDENAS TONY,6,security_policy
29352, john served as delawares secretary of finance and deputy chief of staff,CARNEY JOHN,2,economy 
29436,delawareans and delaware businesses made considerable sacrifices,CARNEY JOHN,2,economy 
29366,john directed new resources to highneeds schools,CARNEY JOHN,4,education
29372,attended st marks high school and led schools football team to first state championship in,CARNEY JOHN,4,education
29373,after graduating high school,CARNEY JOHN,4,education
29328,november election day delaware more info,CARNEY JOHN,3,election 
29383,please contact campaign using form below,CARNEY JOHN,3,election 
29426, havent thought much about campaign politics,CARNEY JOHN,3,election 
29368, and taken steps to lower healthcare costs for delaware families,CARNEY JOHN,5,healthcare
29362, and building longterm sustainable financial plan for state of delaware,CARNEY JOHN,12,infra_transpo
29397,well build on largest infrastructure program in delaware history,CARNEY JOHN,12,infra_transpo
29398, fixing roads and bridges and creating good jobs up and down state,CARNEY JOHN,12,infra_transpo
29357, and worked to cut taxes nine times,CARNEY JOHN,1,occupation
29425,most of town hall meetings canceled by covid pandemic,CARNEY JOHN,13,public_health
29430, and confronting threat of covid,CARNEY JOHN,13,public_health
29437, and taken basic precautions to keep family,CARNEY JOHN,13,public_health
29349, and delaware science technology council,CARNEY JOHN,11,science
29435,since day weve relied on science in response to covid,CARNEY JOHN,11,science
23083,full text of hacking internet intelligence and net reconnaissance ideas and strategies,CARR ELAN S,7,domestic_policy
23202,internet sitenizi veya iinizi tantn,CARR ELAN S,7,domestic_policy
23413,constitution and constitutional regulation,CARR ELAN S,7,domestic_policy
23485,full textual content of hacking internet intelligence and web reconnaissance concepts and techniques,CARR ELAN S,7,domestic_policy
23497,full text of hacking internet intelligence and internet reconnaissance concepts and strategies,CARR ELAN S,7,domestic_policy
23520,full text of hacking internet intelligence and internet reconnaissance concepts and strategies mhrd,CARR ELAN S,7,domestic_policy
23812,internet frequent legislation design search,CARR ELAN S,7,domestic_policy
24304,if no local program to handle charge dispute or if battle of interest exists with native program in case,CARR ELAN S,7,domestic_policy
24482, shaping future of internet coverage and law,CARR ELAN S,7,domestic_policy
25113,authorized by supreme court of texas,CARR ELAN S,7,domestic_policy
25230, and different media apply to internet,CARR ELAN S,7,domestic_policy
25362, armed forces and crown prosecution service,CARR ELAN S,7,domestic_policy
25527,if no local program to handle fee dispute or if battle of curiosity exists with native program in case,CARR ELAN S,7,domestic_policy
25591,information about many of local services found online through websites listed below,CARR ELAN S,7,domestic_policy
25617,indiana supreme court on friday threw out award of greater than in lawyer charges in lawsuit over seven billboards outdoors utica,CARR ELAN S,7,domestic_policy
25807, shaping way forward for internet policy and law,CARR ELAN S,7,domestic_policy
22976, legal professionals typically spend considerable time researching and preparing cases,CARR ELAN S,2,economy 
23167,earn money attorney referrals legal aid kind of lawyer be,CARR ELAN S,2,economy 
23221,link search engine marketing nc ngoi,CARR ELAN S,2,economy 
23261,find lawyer real estate attorney do,CARR ELAN S,2,economy 
23316,college law blog real estate attorney do,CARR ELAN S,2,economy 
23323,marketing attorney olshan frome wolosky,CARR ELAN S,2,economy 
23329,lawyers share best legislation agency marketing ideas,CARR ELAN S,2,economy 
23331,authority for legal marketing,CARR ELAN S,2,economy 
23404,diploma in marketing management,CARR ELAN S,2,economy 
23576, lawyer at legislation real estate attorney do,CARR ELAN S,2,economy 
23583, attorney at regulation earn money turner oconnell,CARR ELAN S,2,economy 
23689, bc lawyer legion marketing attorney olshan frome wolosky authorized recommendation and help for optometrists birmingham flag hiring enterprise lawyer crucial to any successful enterprise,CARR ELAN S,2,economy 
23696,marketing attorney olshan frome wolosky trusted bankruptcy attorney in columbus georgia newest news,CARR ELAN S,2,economy 
23746,criminal assets bureau advert,CARR ELAN S,2,economy 
23771,understanding law agency finance and banking from bofaml,CARR ELAN S,2,economy 
23794,real estate attorney do,CARR ELAN S,2,economy 
23862,harvard law school real estate attorney do,CARR ELAN S,2,economy 
23905,marketing and advertising lawyer,CARR ELAN S,2,economy 
24388, and direct marketing industries with dedication to providing private,CARR ELAN S,2,economy 
24574,extensive experience defending businesses and people grappling with ftc investigations and actions,CARR ELAN S,2,economy 
24602,but if apprentice spends hours legal work doesnt prepare well for bar exam,CARR ELAN S,2,economy 
24646, government businesses,CARR ELAN S,2,economy 
24671,currently seeking funding to help efforts to develop resources and create community,CARR ELAN S,2,economy 
24694, attorneys also fashioned trade unions,CARR ELAN S,2,economy 
24781, lawyers usually spend considerable time researching and getting ready cases,CARR ELAN S,2,economy 
24786,marketing and advertising legal professionals exceptionally educated about compliance requirements and aggressively advocate on behalf of events ensnared in ftcs web,CARR ELAN S,2,economy 
24802, consider value of case and determine evidence youll need to acquire one of best consequence,CARR ELAN S,2,economy 
24829,save time and money by getting promotional audit,CARR ELAN S,2,economy 
24838,real estate lawyer allow to read more,CARR ELAN S,2,economy 
24924,capital markets attorneys also in high demand in growing economic system,CARR ELAN S,2,economy 
25140, marketing attorneys take satisfaction find creative options to legal challenges,CARR ELAN S,2,economy 
